Transporteur Nom,PA ID,UIC8,UIC7,PR ID,ZDE ID,ZDE Libelle,ZDE Type,ZDE Mode,__ZDEp_ID,ZDEp Nom,ZDEp Mode,__ZDEr_ID,ZDEr Nom,ZDEr Mode,__ZDLr_ID,ZDLr Nom,__LDA_ID,ZDE_ASSOCIEE
SNCF,399,87545509,8754550,PR/0087-545509-BV,2825,SAINT-CHERON,BUS,BUS,50117502,Saint-Chéron,BUS,471851,Saint-Chéron,bus,473045,Gare de Saint-Chéron,59882,
SNCF,387,87545517,8754551,PR/0087-545517-00,2744,1,VOIE,TRAIN,50117483,Sermaise,RAIL,471838,Sermaise,rail,47950,Sermaise,59842,2746
SNCF,387,87545517,8754551,PR/0087-545517-00,2745,2,VOIE,TRAIN,50117040,Sermaise,RAIL,472049,Sermaise,rail,47950,Sermaise,59842,2742
SNCF,387,87545517,8754551,PR/0087-545517-00,2743,SERMAISE,BUS,BUS,50118472,Sermaise,BUS,3464,Gare de Sermaise,bus,473062,Gare de Sermaise,59842,
SNCF,277,87545525,8754552,PR/0087-545525-BV,2051,1,VOIE,TRAIN,50118327,Dourdan,RAIL,471001,Dourdan,rail,43121,Dourdan,59836,2049
SNCF,277,87545525,8754552,PR/0087-545525-BV,2047,2,VOIE,TRAIN,50117562,Dourdan,RAIL,471744,Dourdan,rail,43121,Dourdan,59836,2050
SNCF,277,87545525,8754552,PR/0087-545525-BV,2046,2B,VOIE,TRAIN,50118404,Dourdan,RAIL,470842,Dourdan,rail,43121,Dourdan,59836,2050
SNCF,277,87545525,8754552,PR/0087-545525-BV,2048,DOURDAN,BUS,BUS,50117530,Dourdan,BUS,471710,Dourdan,bus,473061,Gare de Dourdan (av. du Dr Jules Bals),59836,
SNCF,1115,87545657,8754565,PR/0087-545657-00,3610,1,VOIE,TRAIN,50117052,Auneau,RAIL,472037,Auneau,rail,59049,Auneau,74138,3609
SNCF,1115,87545657,8754565,PR/0087-545657-00,3608,2,VOIE,TRAIN,50117978,Auneau,RAIL,471357,Auneau,rail,59049,Auneau,74138,3607
SNCF,1117,87545707,8754570,PR/0087-545707-BV,3612,1,VOIE,TRAIN,50117929,Voves,RAIL,471381,Voves,rail,411449,Voves,411450,3611
SNCF,1117,87545707,8754570,PR/0087-545707-BV,3614,2,VOIE,TRAIN,50118758,Voves,RAIL,472561,Voves,rail,411449,Voves,411450,3613
SNCF,1117,87545707,8754570,PR/0087-545707-BV,3615,4,VOIE,TRAIN,50118912,Voves,RAIL,472948,Voves,rail,411449,Voves,411450,3613
SNCF,1118,87545731,8754573,PR/0087-545731-BV,3619,1,VOIE,TRAIN,50116579,Bonneval,RAIL,472601,Bonneval,rail,411446,Bonneval,411447,3618
SNCF,1118,87545731,8754573,PR/0087-545731-BV,3617,2,VOIE,TRAIN,50118075,Bonneval,RAIL,471262,Bonneval,rail,411446,Bonneval,411447,3616
SNCF,1119,87545756,8754575,PR/0087-545756-BV,3624,1,VOIE,TRAIN,50118760,Châteaudun,RAIL,472579,Châteaudun,rail,411443,Châteaudun,411444,3623
SNCF,1119,87545756,8754575,PR/0087-545756-BV,3621,3,VOIE,TRAIN,50118440,Châteaudun,RAIL,470862,Châteaudun,rail,411443,Châteaudun,411444,3620
SNCF,1119,87545756,8754575,PR/0087-545756-BV,3622,Z,VOIE,TRAIN,50116550,Châteaudun,RAIL,472529,Châteaudun,rail,411443,Châteaudun,411444,3620
SNCF,390,87546192,8754619,PR/0087-546192-00,2758,1,VOIE,TRAIN,50116661,Pont de Rungis Aéroport d'Orly,RAIL,472171,Pont de Rungis Aéroport d'Orly,rail,47907,Pont de Rungis Aéroport d'Orly,69677,2760
SNCF,390,87546192,8754619,PR/0087-546192-00,2762,2,VOIE,TRAIN,50116303,Pont de Rungis Aéroport d'Orly,RAIL,472867,Pont de Rungis Aéroport d'Orly,rail,47907,Pont de Rungis Aéroport d'Orly,69677,2761
SNCF,390,87546192,8754619,PR/0087-546192-00,2759,PONT DE RUNGIS AEROPORT D'ORLY,BUS,BUS,50117007,Pont de Rungis Aéroport d'Orly,BUS,472053,Pont de Rungis Aéroport d'Orly,bus,473449,Pont de Rungis,69677,
SNCF,390,87546192,8754619,PR/0087-546192-00,2757,Z,VOIE,TRAIN,50116421,Pont de Rungis Aéroport d'Orly,RAIL,472299,Pont de Rungis Aéroport d'Orly,rail,47907,Pont de Rungis Aéroport d'Orly,69677,2760
SNCF,233,87546200,8754620,PR/0087-546200-00,1777,1,VOIE,TRAIN,50116551,Orly Ville,RAIL,472530,Orly Ville,rail,46299,Orly Ville,69639,1775
SNCF,233,87546200,8754620,PR/0087-546200-00,1774,2,VOIE,TRAIN,50116263,Orly Ville,RAIL,472984,Orly Ville,rail,46299,Orly Ville,69639,1778
SNCF,233,87546200,8754620,PR/0087-546200-00,1776,4,VOIE,TRAIN,50118477,Orly Ville,RAIL,470752,Orly Ville,rail,46299,Orly Ville,69639,1778
SNCF,233,87546200,8754620,PR/0087-546200-00,1773,6,VOIE,TRAIN,50117975,Orly Ville,RAIL,471372,Orly Ville,rail,46299,Orly Ville,69639,1782
SNCF,233,87546200,8754620,PR/0087-546200-00,1779,ORLY VILLE,BUS,BUS,50118524,Orly Ville,BUS,470805,Orly Ville,bus,473337,Gare d'Orly-Ville,69639,
SNCF,334,87546226,8754622,PR/0087-546226-00,2401,1,VOIE,TRAIN,50118418,LES SAULES,RAIL,470850,Les Saules,rail,46298,Les Saules,69662,2398
SNCF,334,87546226,8754622,PR/0087-546226-00,2400,2,VOIE,TRAIN,50116248,LES SAULES,RAIL,472967,Les Saules,rail,46298,Les Saules,69662,2397
SNCF,334,87546226,8754622,PR/0087-546226-00,2399,LES SAULES,BUS,BUS,50118391,LES SAULES,BUS,470925,Les Saules,bus,58395,Marcel Cachin - Voie des Saules,69661,
SNCF,391,87546291,8754629,PR/0087-546291-00,2767,1,VOIE,TRAIN,50117561,Rungis la Fraternelle,RAIL,471741,Rungis la Fraternelle,rail,44787,Rungis la Fraternelle,69633,2764
SNCF,391,87546291,8754629,PR/0087-546291-00,2766,2,VOIE,TRAIN,50118227,Rungis la Fraternelle,RAIL,471045,Rungis la Fraternelle,rail,44787,Rungis la Fraternelle,69633,2763
SNCF,391,87546291,8754629,PR/0087-546291-00,2765,RUNGIS LA FRATERNELLE,BUS,BUS,50118528,Rungis la Fraternelle,BUS,470677,Rungis la Fraternelle,bus,473467,La Fraternelle,69633,
SNCF,245,87546317,8754631,PR/0087-546317-00,1841,1,VOIE,TRAIN,50118325,Chemin d'Antony,RAIL,471004,Chemin d'Antony,rail,46035,Chemin d'Antony,69682,1843
SNCF,245,87546317,8754631,PR/0087-546317-00,1842,2,VOIE,TRAIN,50117944,Chemin d'Antony,RAIL,471400,Chemin d'Antony,rail,46035,Chemin d'Antony,69682,1845
SNCF,245,87546317,8754631,PR/0087-546317-00,1844,CHEMIN D'ANTONY,BUS,BUS,50116329,Chemin d'Antony,BUS,472901,Chemin d'Antony,bus,473244,Gare de Chemin d'Antony,69682,
SNCF,140,87547000,8754700,PR/0087-547000-BV,1039,1,VOIE,TRAIN,50118004,Paris Austerlitz,RAIL,471335,Paris Austerlitz,rail,43072,Gare d'Austerlitz,71135,1024
SNCF,140,87547000,8754700,PR/0087-547000-BV,1048,14,VOIE,TRAIN,50118754,Paris Austerlitz,RAIL,472570,Paris Austerlitz,rail,43072,Gare d'Austerlitz,71135,1058
SNCF,140,87547000,8754700,PR/0087-547000-BV,1049,15,VOIE,TRAIN,50116244,Paris Austerlitz,RAIL,472959,Paris Austerlitz,rail,43072,Gare d'Austerlitz,71135,1058
SNCF,140,87547000,8754700,PR/0087-547000-BV,1037,16,VOIE,TRAIN,50116325,Paris Austerlitz,RAIL,472890,Paris Austerlitz,rail,43072,Gare d'Austerlitz,71135,1023
SNCF,140,87547000,8754700,PR/0087-547000-BV,1038,17,VOIE,TRAIN,50118890,Paris Austerlitz,RAIL,472323,Paris Austerlitz,rail,43072,Gare d'Austerlitz,71135,1023
SNCF,140,87547000,8754700,PR/0087-547000-BV,1035,18,VOIE,TRAIN,50117683,Paris Austerlitz,RAIL,471646,Paris Austerlitz,rail,43072,Gare d'Austerlitz,71135,1050
SNCF,140,87547000,8754700,PR/0087-547000-BV,1036,19,VOIE,TRAIN,50118259,Paris Austerlitz,RAIL,471077,Paris Austerlitz,rail,43072,Gare d'Austerlitz,71135,1050
SNCF,140,87547000,8754700,PR/0087-547000-BV,1052,2,VOIE,TRAIN,50116600,Paris Austerlitz,RAIL,472582,Paris Austerlitz,rail,43072,Gare d'Austerlitz,71135,1024
SNCF,140,87547000,8754700,PR/0087-547000-BV,1061,20,VOIE,TRAIN,50116516,Paris Austerlitz,RAIL,472718,Paris Austerlitz,rail,43072,Gare d'Austerlitz,71135,1059
SNCF,140,87547000,8754700,PR/0087-547000-BV,1051,21,VOIE,TRAIN,50117869,Paris Austerlitz,RAIL,471473,Paris Austerlitz,rail,43072,Gare d'Austerlitz,71135,1059
SNCF,140,87547000,8754700,PR/0087-547000-BV,1033,3,VOIE,TRAIN,50118909,Paris Austerlitz,RAIL,472344,Paris Austerlitz,rail,43072,Gare d'Austerlitz,71135,1032
SNCF,140,87547000,8754700,PR/0087-547000-BV,1022,4,VOIE,TRAIN,50116301,Paris Austerlitz,RAIL,472865,Paris Austerlitz,rail,43072,Gare d'Austerlitz,71135,1032
SNCF,140,87547000,8754700,PR/0087-547000-BV,1031,5,VOIE,TRAIN,50117736,Paris Austerlitz,RAIL,471592,Paris Austerlitz,rail,43072,Gare d'Austerlitz,71135,1034
SNCF,140,87547000,8754700,PR/0087-547000-BV,1040,6,VOIE,TRAIN,50118710,Paris Austerlitz,RAIL,472724,Paris Austerlitz,rail,43072,Gare d'Austerlitz,71135,1034
SNCF,140,87547000,8754700,PR/0087-547000-BV,1029,7,VOIE,TRAIN,50118053,Paris Austerlitz,RAIL,471233,Paris Austerlitz,rail,43072,Gare d'Austerlitz,71135,1060
SNCF,140,87547000,8754700,PR/0087-547000-BV,1046,PARIS AUSTERLITZ,BUS,BUS,50118083,Paris Austerlitz,BUS,471202,Paris Austerlitz,bus,471031,Paris Austerlitz,71135,
SNCF,140,87547026,8754702,PR/0087-547026-BV,1055,1,VOIE,TRAIN,50117211,Paris Austerlitz,RAIL,471976,Paris Austerlitz,rail,43072,Gare d'Austerlitz,71135,1026
SNCF,140,87547026,8754702,PR/0087-547026-BV,1053,2,VOIE,TRAIN,50118112,Paris Austerlitz,RAIL,471167,Paris Austerlitz,rail,43072,Gare d'Austerlitz,71135,1025
SNCF,140,87547026,8754702,PR/0087-547026-BV,1054,3,VOIE,TRAIN,50117214,Paris Austerlitz,RAIL,471971,Paris Austerlitz,rail,43072,Gare d'Austerlitz,71135,1026
SNCF,140,87547026,8754702,PR/0087-547026-BV,1041,4,VOIE,TRAIN,50118696,Paris Austerlitz,RAIL,472695,Paris Austerlitz,rail,43072,Gare d'Austerlitz,71135,1025
SNCF,140,87547026,8754702,PR/0087-547026-BV,1047,PARIS AUSTERLITZ,BUS,BUS,50118088,Paris Austerlitz,BUS,471202,Paris Austerlitz,bus,471031,Paris Austerlitz,71135,
SNCF,372,87547307,8754730,PR/0087-547307-BV,2643,1,VOIE,TRAIN,50117595,Musée d'Orsay,RAIL,471775,Musée d'Orsay,rail,45705,Musée d'Orsay,71269,2647
SNCF,372,87547307,8754730,PR/0087-547307-BV,2644,2,VOIE,TRAIN,50117155,Musée d'Orsay,RAIL,471946,Musée d'Orsay,rail,45705,Musée d'Orsay,71269,2648
SNCF,372,87547307,8754730,PR/0087-547307-BV,2649,3,VOIE,TRAIN,50117037,Musée d'Orsay,RAIL,472024,Musée d'Orsay,rail,45705,Musée d'Orsay,71269,2647
SNCF,372,87547307,8754730,PR/0087-547307-BV,2642,4,VOIE,TRAIN,50117551,Musée d'Orsay,RAIL,471732,Musée d'Orsay,rail,45705,Musée d'Orsay,71269,2648
SNCF,372,87547307,8754730,PR/0087-547307-BV,2645,MUSEE D ORSAY,BUS,BUS,50117586,Musée d'Orsay,BUS,471782,Musée d'Orsay,bus,473412,Musée d'Orsay,71269,
SNCF,372,87547307,8754730,PR/0087-547307-BV,2646,MUSEE D ORSAY,BUS,BUS,50116980,Musée d'Orsay,BUS,472157,Musée d'Orsay,bus,473748,Solferino - Bellechasse,71270,
SNCF,90,87547315,8754731,PR/0087-547315-00,678,1,VOIE,TRAIN,50116441,Saint-Michel Notre-Dame,RAIL,472262,Saint-Michel Notre-Dame,rail,44877,Saint-Michel Notre-Dame,73620,680
SNCF,90,87547315,8754731,PR/0087-547315-00,679,2,VOIE,TRAIN,50118620,Saint-Michel Notre-Dame,RAIL,470634,Saint-Michel Notre-Dame,rail,44877,Saint-Michel Notre-Dame,73620,685
SNCF,90,87547315,8754731,PR/0087-547315-00,683,SAINT MICHEL NOTRE DAME,BUS,BUS,50118137,Saint-Michel Notre-Dame,BUS,471192,Saint-Michel Notre-Dame,bus,473896,Saint-Michel Notre-Dame,73620,
SNCF,90,87547315,8754731,PR/0087-547315-00,684,SAINT MICHEL NOTRE DAME,BUS,BUS,50118878,Saint-Michel Notre-Dame,BUS,472281,Saint-Michel Notre-Dame,bus,473795,Saint-Michel Notre-Dame,73620,
SNCF,637,87561944,8756194,PR/0087-561944-HR,3278,Triel-sur-Seine,BUS,BUS,50117039,Triel,BUS,411315,Pont de Triel,bus,44462,Pont de Triel,65682,
SNCF,637,87561944,8756194,PR/0087-561944-HR,3279,Triel-sur-Seine,BUS,BUS,50116482,Triel,BUS,13550,Pont de Triel,bus,44462,Pont de Triel,65682,
SNCF,623,87561951,8756195,PR/0087-561951-HR,3253,Carrières-sous-Poissy,BUS,BUS,50116271,Carrières-sous-Poissy,BUS,13371,Carrières-sous-Poissy / 3 Tours,bus,46644,Carrières-sous-Poissy / 3 Tours,64970,
SNCF,623,87561951,8756195,PR/0087-561951-HR,3254,Carrières-sous-Poissy,BUS,BUS,50117025,Carrières-sous-Poissy,BUS,41510,Carrières sous Poissy / 3 Tours,bus,46644,Carrières-sous-Poissy / 3 Tours,64970,
SNCF,199,87574905,8757490,PR/0087-574905-HR,1503,Gare de Villeneuve St-Georges,BUS,BUS,50117719,Villeneuve-Saint-Georges,BUS,471619,Villeneuve-Saint-Georges,bus,474205,Gare de Villeneuve Saint Georges / Place Semard,69568,
SNCF,199,87574905,8757490,PR/0087-574905-HR,1504,Gare de Villeneuve St-Georges,BUS,BUS,50117590,Villeneuve-Saint-Georges,BUS,2628,Gare de Villeneuve-Saint-Georges,bus,474205,Gare de Villeneuve Saint Georges / Place Semard,69568,
SNCF,205,87574913,8757491,PR/0087-574913-HR,1573,Gare de Vigneux-sur-Seine,BUS,BUS,50117952,Vigneux-sur-Seine,BUS,471352,Vigneux-sur-Seine,bus,474204,Gare de Vigneux-sur-Seine,63071,
SNCF,112,87574921,8757492,PR/0087-574921-HR,843,Gare de Juvisy,BUS,BUS,50116251,Juvisy,BUS,41514,Juvisy Noctilien / Marché,bus,47433,Marché,424007,
SNCF,253,87574939,8757493,PR/0087-574939-HR,1888,Gare de Viry-Châtillon,BUS,BUS,50118429,Viry-Châtillon,BUS,470849,Viry-Châtillon,bus,474207,Gare de Viry-Châtillon,60981,
SNCF,253,87574939,8757493,PR/0087-574939-HR,1893,Gare de Viry-Châtillon,BUS,BUS,50117474,Viry-Châtillon,BUS,471831,Gare de Viry-Châtillon,bus,474207,Gare de Viry-Châtillon,60981,
SNCF,173,87574947,8757494,PR/0087-574947-HR,1262,Gare de Grigny Centre,BUS,BUS,50118864,Grigny Centre,BUS,411312,Grigny Centre,bus,473358,Gare de Grigny Centre,60797,
SNCF,173,87574947,8757494,PR/0087-574947-HR,1263,Gare de Grigny Centre,BUS,BUS,50117116,Grigny Centre,BUS,472097,Gare de Grigny Centre,bus,473358,Gare de Grigny Centre,60797,
SNCF,170,87574954,8757495,PR/0087-574954-HR,1246,Gare d'Evry Courcouronnes,BUS,BUS,50116655,Évry - Courcouronnes,BUS,420822,Gare d'Evry Courcouronnes Centre (niveau 0),bus,473377,Gare d'Evry-Courcouronnes Centre,60450,
SNCF,170,87574954,8757495,PR/0087-574954-HR,1247,Gare d'Evry Courcouronnes,BUS,BUS,50116439,Évry - Courcouronnes,BUS,472268,Évry - Courcouronnes,bus,473377,Gare d'Evry-Courcouronnes Centre,60450,
SNCF,396,87574962,8757496,PR/0087-574962-HR,2796,Gare du Bras de Fer,BUS,BUS,50118627,Le Bras de Fer,BUS,21686,Gare du Bras de Fer Evry Génopole,bus,473325,Gare du Bras de Fer Evry Génopole,60422,
SNCF,396,87574962,8757496,PR/0087-574962-HR,2797,Gare du Bras de Fer,BUS,BUS,50117864,Le Bras de Fer,BUS,8488,Gare du Bras de Fer Evry Génopole,bus,473325,Gare du Bras de Fer Evry Génopole,60422,
SNCF,398,87574970,8757497,PR/0087-574970-HR,2808,Gare de Corbeil-Essonnes,BUS,BUS,50118191,Corbeil-Essonnes,BUS,471155,Corbeil-Essonnes,bus,473088,Gare de Corbeil-Essonnes (pl. Henri Barbusse),60309,
SNCF,196,87588202,8758820,PR/0087-588202-HR,1441,Gare de Lyon - Diderot,BUS,BUS,50118032,Paris Gare de Lyon,BUS,471296,Gare de Lyon,bus,473217,Gare de Lyon (Rue de Lyon),73626,
SNCF,196,87588202,8758820,PR/0087-588202-HR,1444,Gare de Lyon - Diderot,BUS,BUS,50117603,Paris Gare de Lyon,BUS,471801,Paris Gare de Lyon,bus,473216,Gare de Lyon (bd Diderot),73626,
SNCF,196,87588202,8758820,PR/0087-588202-HR,1449,Gare de Lyon - Van Gogh,BUS,BUS,50117540,Paris Gare de Lyon,BUS,471737,Paris Gare de Lyon,bus,473218,Gare de Lyon (Rue de Bercy / bd Diderot),73626,
SNCF,196,87588202,8758820,PR/0087-588202-HR,1451,Gare de Lyon - Van Gogh,BUS,BUS,50118011,Paris Gare de Lyon,BUS,471327,Paris Gare de Lyon,bus,473218,Gare de Lyon (Rue de Bercy / bd Diderot),73626,
SNCF,196,87588202,8758820,PR/0087-588202-HR,1445,Paris Gare de Lyon,BUS,BUS,50118236,Paris Gare de Lyon,BUS,41516,Gare de Lyon,bus,473218,Gare de Lyon (Rue de Bercy / bd Diderot),73626,
SNCF,377,87588210,8758821,PR/0087-588210-HR,2681,Gare Villiers sur Marne - Le Plessis Trévise RER,BUS,BUS,50118660,Villiers-sur-Marne - Le Plessis-Trévise,BUS,472628,Villiers-sur-Marne - Le Plessis-Trévise,bus,473566,Gare de Villiers-sur-Marne - Le Plessis-Trévise,73097,
SNCF,377,87588210,8758821,PR/0087-588210-HR,5023,Gare Villiers sur Marne - Le Plessis Trévise RER,BUS,BUS,50116183,Villiers-sur-Marne - Le Plessis-Trévise,BUS,472763,Gare de Villiers-sur-Marne - Le Plessis-Trévise,bus,473566,Gare de Villiers-sur-Marne - Le Plessis-Trévise,73097,
SNCF,464,87588228,8758822,PR/0087-588228-HR,5017,Gare de Marne la Vallée Chessy Parcs Disneyland,BUS,BUS,50118774,Marne-la-Vallée Chessy,BUS,412427,Chessy Nord - Quai F,bus,473774,Marne-la-Vallée - Gare Routière Chessy Nord,68385,
SNCF,464,87588228,8758822,PR/0087-588228-HR,3034,Marne La Vallée Chessy,BUS,BUS,50117625,Marne-la-Vallée Chessy,BUS,20217,Chessy Nord - Quai G,bus,473774,Marne-la-Vallée - Gare Routière Chessy Nord,68385,
SNCF,108,87588236,8758823,PR/0087-588236-HR,812,Gare de Brétigny-sur-Orge,BUS,BUS,50118087,Brétigny,BUS,471206,Brétigny,bus,473049,Gare de Brétigny (Place),60247,
SNCF,293,87588244,8758824,PR/0087-588244-HR,2158,Gare de Saint-Michel-sur-Orge,BUS,BUS,50118597,Saint-Michel-sur-Orge,BUS,470609,Saint-Michel-sur-Orge,bus,473052,Gare de Saint-Michel-sur-Orge,60536,
SNCF,202,87588251,8758825,PR/0087-588251-HR,1522,Gare de Sainte-Geneviève-des-Bois,BUS,BUS,50116192,Sainte-Geneviève-des-Bois,BUS,472784,Sainte-Geneviève-des-Bois,bus,473055,Gare de Ste-Geneviève-des-Bois (Place Roosevelt),60785,
SNCF,21,87588269,8758826,PR/0087-588269-HR,152,Gare d'Epinay-sur-Orge,BUS,BUS,50118194,Épinay-sur-Orge,BUS,471141,Épinay-sur-Orge,bus,473077,Gare d'Epinay-sur-Orge,60915,
SNCF,21,87588269,8758826,PR/0087-588269-HR,153,Gare d'Epinay-sur-Orge,BUS,BUS,50117034,Épinay-sur-Orge,BUS,472027,Épinay-sur-Orge,bus,473077,Gare d'Epinay-sur-Orge,60915,
SNCF,394,87588277,8758827,PR/0087-588277-HR,2782,Savigny-sur-Orge RER,BUS,BUS,50118689,Savigny-sur-Orge,BUS,472680,Gare de Savigny-sur-Orge,bus,473551,Gare de Savigny-sur-Orge,60987,
SNCF,394,87588277,8758827,PR/0087-588277-HR,2785,Savigny-sur-Orge RER,BUS,BUS,50117226,Savigny-sur-Orge,BUS,472021,Savigny-sur-Orge,bus,473551,Gare de Savigny-sur-Orge,60987,
SNCF,316,87588285,8758828,PR/0087-588285-HR,2300,Bibliothèque - Chevaleret,BUS,BUS,50116476,Bibliothèque François Mitterrand,BUS,41515,Bibliothèque François Mitterrand,bus,473112,Bibliothèque Chevaleret,71572,
SNCF,316,87588285,8758828,PR/0087-588285-HR,2306,Bibliothèque - Chevaleret,BUS,BUS,50117123,Bibliothèque François Mitterrand,BUS,22836,Bibliothèque Chevaleret,bus,473112,Bibliothèque Chevaleret,71572,
SNCF,140,87588301,8758830,PR/0087-588301-HR,1027,Gare d'Austerlitz,BUS,BUS,50118237,Paris Austerlitz,BUS,471030,Paris Austerlitz,bus,471031,Paris Austerlitz,71135,
SNCF,140,87588301,8758830,PR/0087-588301-HR,1028,Gare d'Austerlitz,BUS,BUS,50118228,Paris Austerlitz,BUS,411308,Gare d'Austerlitz - Cour Seine,bus,473209,Gare d'Austerlitz,71135,
SNCF,303,87590463,8759046,PR/0087-590463-HR,2237,Maisons Alfort Gare - Capitaine Deplanque,BUS,BUS,50116474,Maisons-Alfort - Alfortville,BUS,411300,Gare de Maisons Alfort Alfortville,bus,473103,Maisons-Alfort - Alfortville RER,73625,
SNCF,303,87590463,8759046,PR/0087-590463-HR,5018,Maisons Alfort Gare - Capitaine Deplanque,BUS,BUS,50116332,Maisons-Alfort - Alfortville,BUS,472897,Maisons-Alfort - Alfortville,bus,45723,Capitaine Deplanque,415683,
SNCF,208,87590471,8759047,PR/0087-590471-HR,1607,Gare du Vert de Maisons,BUS,BUS,50116360,Le Vert de Maisons,BUS,28794,Le Vert de Maisons,bus,46281,Le Vert de Maisons (Rue Jean Jaurès),73624,
SNCF,208,87590471,8759047,PR/0087-590471-HR,1608,Gare du Vert de Maisons,BUS,BUS,50118213,Le Vert de Maisons,BUS,41804,Le Vert de Maisons,bus,46281,Le Vert de Maisons (Rue Jean Jaurès),73624,
SNCF,656,87590489,8759048,PR/0087-590489-HR,3307,Villeneuve Prairie,BUS,BUS,50118313,Villeneuve Prairie Noctilien,BUS,41518,Villeneuve Prairie / Pompadour,bus,56419,Villeneuve Prairie / Pompadour,69842,
SNCF,656,87590489,8759048,PR/0087-590489-HR,3308,Villeneuve Prairie,BUS,BUS,50118210,Villeneuve Prairie Noctilien,BUS,17173,Villeneuve Prairie / Pompadour,bus,56419,Villeneuve Prairie / Pompadour,69842,
SNCF,654,87590497,8759049,PR/0087-590497-HR,3303,Villeneuve Triage,BUS,BUS,50118877,Villeneuve Triage Noctilien,BUS,472288,Villeneuve Triage / Hector Berlioz,bus,462552,Villeneuve Triage / Hector Berlioz,69663,
SNCF,654,87590497,8759049,PR/0087-590497-HR,3304,Villeneuve Triage,BUS,BUS,50118437,Villeneuve Triage Noctilien,BUS,470872,Villeneuve Triage,bus,462552,Villeneuve Triage / Hector Berlioz,69663,
SNCF,110,87590505,8759050,PR/0087-590505-HR,831,Gare de Combs-la-Ville,BUS,BUS,50118820,Combs-la-Ville - Quincy,BUS,472462,Combs-la-Ville - Quincy,bus,473086,Gare de Combs-La-Ville-Quincy,62558,
SNCF,166,87590513,8759051,PR/0087-590513-HR,1219,Gare de Lieusaint Moissy,BUS,BUS,50118508,Lieusaint - Moissy,BUS,15245,Gare de Lieusaint - Moissy,bus,473520,Gare de Lieusaint - Moissy,62412,
SNCF,166,87590513,8759051,PR/0087-590513-HR,1227,Gare de Lieusaint Moissy,BUS,BUS,50118065,Lieusaint - Moissy,BUS,13114,Gare de Lieusaint Moissy,bus,473520,Gare de Lieusaint - Moissy,62412,
SNCF,335,87590521,8759052,PR/0087-590521-HR,2408,Gare de Savigny le Temple,BUS,BUS,50118713,Savigny-le-Temple - Nandy,BUS,411263,Savigny le Temple Nandy,bus,473550,Gare de Savigny le Temple-Nandy,62290,
SNCF,143,87590547,8759054,PR/0087-590547-HR,1071,Gare Cesson,BUS,BUS,50118884,Cesson,BUS,33245,Cesson Gare,bus,473058,Gare de Cesson,62176,
SNCF,67,87590554,8759055,PR/0087-590554-HR,482,Gare de Le Mée,BUS,BUS,50116442,Le Mée,BUS,472256,Le Mée,bus,473441,Gare du Mée-sur-Seine,62003,
SNCF,132,87590562,8759056,PR/0087-590562-HR,982,Melun,BUS,BUS,50116653,Melun,BUS,419404,Gare de Melun,bus,473354,Gare de Melun (Place de Gallieni),61926,
SNCF,35,87590570,8759057,PR/0087-590570-HR,237,Gare d'Athis-Mons,BUS,BUS,50118073,Athis-Mons,BUS,471260,Athis-Mons,bus,473028,Athis-Mons RER,63134,
SNCF,105,87590588,8759058,PR/0087-590588-HR,785,Gare d'Ablon,BUS,BUS,50117598,Ablon,BUS,411260,Ablon,bus,470533,Gare d'Ablon (rue Général de Gaulle),69554,
SNCF,105,87590588,8759058,PR/0087-590588-HR,787,Gare d'Ablon,BUS,BUS,50117631,Ablon,BUS,423884,Gare d'Ablon,bus,470533,Gare d'Ablon (rue Général de Gaulle),69554,
SNCF,186,87590596,8759059,PR/0087-590596-HR,1364,Gare de Villeneuve-le-Roi,BUS,BUS,50117839,Villeneuve-le-Roi,BUS,472084,Gare de Villeneuve-le-Roi,bus,473613,Gare de Villeneuve-le-Roi,69625,
SNCF,233,87590604,8759060,PR/0087-590604-HR,1780,Gare d'Orly Ville,BUS,BUS,50118773,Orly Ville,BUS,2670,Gare d'Orly-Ville,bus,473337,Gare d'Orly-Ville,69639,
SNCF,233,87590604,8759060,PR/0087-590604-HR,1781,Gare d'Orly Ville,BUS,BUS,50116208,Orly Ville,BUS,21630,Gare d'Orly-Ville,bus,473337,Gare d'Orly-Ville,69639,
SNCF,649,87590612,8759061,PR/0087-590612-HR,3292,Choisy-le-Roi Rouget de l'Isle,BUS,BUS,50118338,Choisy Le Roi Noctilien,BUS,411261,Choisy le Roi / Rouget de Lisle,bus,44694,Choisy le Roi / Rouget de Lisle,69846,
SNCF,649,87590612,8759061,PR/0087-590612-HR,3293,Choisy-le-Roi Rouget de l'Isle,BUS,BUS,50116164,Choisy Le Roi Noctilien,BUS,472745,Choisy le Roi / Rouget de Lisle,bus,44694,Choisy le Roi / Rouget de Lisle,69846,
SNCF,231,87590620,8759062,PR/0087-590620-HR,1764,Gare des Ardoines,BUS,BUS,50118451,Les Ardoines,BUS,472471,Les Ardoines,bus,473492,Les Ardoines,70064,
SNCF,231,87590620,8759062,PR/0087-590620-HR,1767,Gare des Ardoines,BUS,BUS,50118941,Les Ardoines,BUS,411299,Les Ardoines,bus,473492,Les Ardoines,70064,
SNCF,592,87590646,8759064,PR/0087-590646-HR,3199,République - Vaillant Couturier - Gare de Vitry-sur-Seine,BUS,BUS,50117665,VITRY SUR SEINE NOCTILIEN,BUS,411303,République - Vaillant Couturier,bus,473571,République - Vaillant Couturier,70313,
